id,name
27767,Yee Tock Chee Park
27768,Yellowstone Park
27863,Zerillo Park
27864,Zev Yaroslavsky Las Virgenes Highlands Park
27897,Saunders Park
27903,Eagle Canyon
27904,Delmas Dog Park
27905,Blue Rock Springs Park
27920,111th Place Neighborhood Park
27969,Año Nuevo State Reserve
27987,Cougar Park
28054,Montaña de Oro State Park
28149,Harkins Slough
28150,Harkins Slough
28154,Pajaro River
28165,Fairway Drive
28185,Neenach Wildlife Preserve
28235,Daniel Najera Park
28236,Warneke Park
28237,Caseros Park
28291,Westbluff Park
28296,San Gregorio Purchase (Unnamed)
28307,Acton Park
28449,Ocotillo Community Park
28488,Train Park
28574,Beckworth Tot Lot
28586,Rice Ranch Open Space
28622,Unnamed site - Borrego Water District
28627,Unnamed site - California Department of General Services
28630,Unnamed site - Center for Natural Lands Management
28642,"Unknown park - Monterey, County of"
28648,"Unknown park - Napa, City of"
28656,Unnamed site - Riverside County Regional Park and Open Space District
28657,Unnamed site - Riverside Land Conservancy
28678,Unnamed site - California Wildlife Conservation Board
28697,"Unnamed site - San Francisco, City of"
28699,"Unnamed site - Diamond Bar, City of"
28801,61st Street Pocket Park
28802,76th Street Pocket Park
28803,97th Street Pocket Park
28912,Washington Ave Park
28914,Woods Avenue Park
28915,Compton Creek Walking Path Phase I
28918,La Tierra de la Culebra Park
28932,Arbor Street Park
28934,Arroyo Pescadero
28935,San Luis Rey River Trial
28943,Plaza Zaferia
28944,21st to Hill Mini Park
28945,Baker Street Park
28963,El Dorado Dog Park
28976,Little Chico Creek Greenway
29012,Willow Springs Park
29014,Orange Park
29016,South Coast Park/Peter Weber Equestrian Center
29017,Cold Creek Canyon
29022,Cerritos Regional County Park
29028,Santa Clarita Sports Complex
29046,"Unnamed site - Los Angeles, County of"
29035,Norman Ashley Park
29050,Brookside Park Area H
29078,"Unnamed site - Del Mar, City of"
29125,Entradero Swale 1
29143,Fred Roberts Recreation Center
29172,Madrona Right of Way South
29173,Maple Sump
29174,Palm Tree Triangle next to Church in Old Torrance
29175,Retention Basin N Del Amo and Prairie
29176,Slope-Via Valmonte
29177,Slope-Vista Largo
29178,California State Capitol Museum
29183,Coyote Creek Parkway
29191,Borrego Springs Park Site Dedication
29193,Drain to Walteria Lake
29224,Hodges Reservoir
29227,Berkeley Hering Holding
29228,Borrego Springs Holding
29229,Campo Stone Store
29231,Clemmens Lane Park
29236,Lang Ranch/Woodridge Open Space - City
29242,Julian Museum and Pioneer Park
29243,Lamar Park
29245,Lonny Brewer Park
29257,Spring Valley County Park
29258,Sweetwater Lane County Park
29270,Cottonwood County Park
29285,Modjeska Canyon and Tucker Wildlife Sanctuary
29290,Rancho Seco Recreational Area
29305,South Hills Park
29307,Sunnyvale Baylands Park
29310,Humboldt-Toiyabe National Forest
29364,Casa Adobe de San Rafael
29376,Central Park & Adult Recreation Center
29377,Stengel Field
29406,Powell School
29410,Founders Park
29411,Arroyo Seco Golf Course
29412,Arroyo Seco Racquet Center
29413,Arroyo Woodland and Wildlife Nature Park
29414,Skate Park
29416,Rancho Palos Verdes Beach
29419,Calabasas Bark Park
29443,Unnamed site - Mountains Recreation and Conservation Authority
29430,McKay Property Open Space - RPV
29506,Unnamed site - Santa Clarita Watershed Recreation and Conservation Authority
29499,Gallant Park
29503,Copper Hill Park
29505,Veterans Historical Plaza
29516,Bell Creek Park
29525,"Unnamed site - Artesia, City of"
29527,Biancini Park
29533,Placerita Golden Valley Ranch Open Space
29536,Placerita Quigley Open Space
29539,Bel Air Ballfield
29540,Robert E. Gross Park
29546,Whitnall Highway Park South
29566,Unnamed site - Santa Monica Mountains Conservancy
29576,Bellflower Bike Trail Plaza
29593,Library Garden
29615,"Unnamed Site - Beverly Hills, City of"
29619,Hawthorne Elementary School
29633,Discovery Sports Complex
29640,Joshua Ranch
29661,Serrania Park
29662,Mountains Restoration Trust Parkland
29663,Topanga Open Space
29673,Powder Canyon Open Space
29675,Hacienda Hills Open Space
29713,"Unnamed site - Carson, City of"
29714,"Unnamed site - Carson, City of"
29725,Three Oaks Park
29726,Heritage Plaza
29763,Washington Park
29782,Seaview Parkette
29809,"Unnamed site - Los Angeles, City of"
29815,"Unnamed site - Paramount, City of"
29881,La Colima Elementary School
29921,"Unknown park - Long Beach, City of"
29951,Los Amigos Park East
29952,Los Amigos Park West
29991,"Unknown park - Carlsbad, City of"
29996,"Unnamed site - Humboldt, County of"
30015,Unnamed site - Marin Municipal Water District
30016,9/11 Memorial Garden
30035,Unnamed site - Helix Water District
30134,Lopez Ridge Neighborhood Park
30138,Forrest View Mini-Park
30163,Tuxedo Neighborhood Park
30192,Solana Ranch Neighborhood Park
30194,Penasquitos Skate Park
295,Arcata Community Forest
1606,Limekiln State Park
10280,Carmel Valley Open Space
14127,Shasta-Trinity National Forest
13795,Auburn State Recreation Area
16210,Bob Long Park
16478,Bud Bender Park
16567,Butte holding 23
16568,Butte holding 24
16571,Butte holding 27
16967,Castroville Cemetery
18756,Evans Park
19546,Guadalupe holding 10
20116,Howard Finn Park
17894,Dale Page Park
20903,Lake holding 17
18218,Doria Park
18418,EBMUD
18638,Encanto Park
20904,Lake holding 18
18766,Evergreen Park
18836,Faller Park
20905,Lake holding 19
19415,Graham Park
19513,Gridley Park
20006,Historic Flume Corridor
20630,Kern Playlot
20680,Kittridge Mini Park
20708,Knox Park
20759,La Honda Creek Open Space Preserve
21041,Larwin Park
23729,Pioneer Park
21120,Layne Park
21415,Lomita Park
25611,Sonoma Garden Park
25836,Sterns Park
26533,Triangle Park
21544,Lots for Tots
28909,Pioneer Park
21940,Mas Fukai Park
22129,Memorial Park
23665,Pierre Park
23769,Planz Park
24476,Roadrunner Park
24774,Sacramento River Wildlife Area
25123,Santa Monica Mountains National Recreation Area
25137,Santa Rosa Plateau Ecological Reserve
25221,SCWA
25996,Sunglow Park
27241,Walnut Park
27745,Woodside Village Open Space
29011,Uptown Dog Park
29275,Lopez Lake Recreation Area
29282,Modesto Reservoir Regional Park
29902,Pueblo Park
16569,Butte holding 25
17536,Colony Park
15666,Athens Park
1709,Robert H. Meyer Memorial State Beach
1366,Jackson Demonstration State Forest
28776,Via Dolce Park
16468,Buccaneer Beach Park
16842,Capra Park
17081,Ceres Memorial Park
17656,Corren Park
18158,Dinuba City Park
18204,Don Edwards National Wildlife Refuge
18234,Dos Vientos Open Space - COSCA
18476,Eisenhut Park
18622,Emerson Park
19248,Gegory Park
19599,Halbert Park
21143,Legion Park
21767,Manzanita Park
21858,Marini Plaza
22741,Newton Sports Complex
22908,Nosotros Park
24818,Sam Ryno Park
25055,Santa Catalina Island
25080,Santa Cruz Island Reserve
25396,Sherman Island
25498,Silverado Park
25764,St Mary's Square
26220,Tehama City Parks
26658,Union Plaza
26685,University Park
26746,Ustach Park
27071,Victor Park
27410,Westmont Park
27420,Westridge Park
27442,Westwood Park
27531,Willard Intermediate Park
27666,Wm Martin Park
27680,Woodbine Park
27746,Woodson Park
27773,Yokut Park
28470,Ridgeview Park
29271,Limestone Canyon and Whiting Ranch Wilderness Park
29847,Olney Park
19956,Hilda L. Solis Park
30172,North Mountain View Mini-Park
16756,Camelian Park
26727,Upper Butte Basin Wildlife Area
28644,Unnamed site - Mountains Recreation and Conservation Authority
16169,Bloomfield Park
15262,Adams Park
15274,Adolfo Park
15309,Al Patch Park
1618,Manhattan State Beach
15313,Alameda Park
15486,Andrews Park
15435,Amador Valley Community Park
16595,Butte holding 50
16596,Butte holding 51
16597,Butte holding 52
16598,Butte holding 53
16796,Canal Park
16599,Butte holding 54
20505,Joshua Park
17585,Conejo Park
17591,Connie Park
17643,Corona Park
21315,Lions Mini Park
17877,Cypress Park
17935,Daugherty Hill Wildlife Area
21316,Lions Park
21317,Lions Park
26315,Thompson Park
26340,Tiara Street Park
26464,Torrance holding 6
19063,Franklin Park
19255,Genesee Avenue Park
28361,Fox and Laurel Park
19888,Hetch Hetchy Water and Power
20042,Holly Glen Park
21100,Laurel Park
22193,Mezes Park
22627,Napa -- Sonoma Marshes Wildlife Area
23251,Other State 11
24276,Regional Sports Complex
24712,Roy Park
25168,Saturn St.steps
26902,Ventura holding 25
28785,Bundy Triangle
28848,Steers Property
15416,Alta Loma Park
15417,Alta Mesa park
16025,Bernal Heights Community Garden
20447,John Hubert Davis Park
19603,Hale Park
1769,Tolowa Dunes State Park
1778,Turlock Lake State Recreation Area
3190,Camanche Reservoir
15296,Aguiar Square
16916,Carrizo Plains Ecological Reserve
17853,Culver Slauson Park
17947,Davis Greenbelt
18048,Del Puerto Park
18163,Discovery Lake Park and Open Space
20384,Jefferson Square
21589,Lugo Park
21680,Magnolia Park
22205,Midblock Park
22522,Mount Carmel Park
23919,Potomac Park
23252,Other State 14
23315,Page & Laguna Mini Park
23417,Pardee Reservoir
23597,Peppertree Corner
24440,Riverdale Park
24796,Salida Park
25222,Sd River Park
26940,Ventura holding 6
27271,Washington Park
27314,Watts Towers Art Center
27606,Wilson Park
28921,Rolland Curtis Park
22246,Miller Park
25716,Sparling Property
28298,Berryessa Vista
1397,Antelope Valley Indian Museum
15815,Bark Park
16640,Cabrillo Park
16715,California Coastal National Monument
17063,Central Park
17523,Colma Historical
18425,Eddie Park
21217,Library Park
22181,Mesa Viking Park
22481,Morgan Hill holding 2
23386,Panamint Park
23318,Pageant Park
23710,Pioneer Ballfields
26146,Syhre
26857,Ventura holding 104
27019,Veteran's Park
27304,Waterman Park
28745,Aliso Triangle
27578,Willow Glen Park
28722,Angeles Mesa Park
21695,Main Street Park
29935,Gemmrig Park
16757,Camellia Park
23089,Old Meadows FC
23162,Orange holding 15
28689,"Unknown park - Calistoga, City of"
1413,Anza-Borrego Desert State Park
17386,Clark Field
17441,Cloverdale
17477,Cogswell Plaza
18042,Del Norte Street Pier
18842,Farallon National Wildlife Refuge
19900,Hicks Park
16593,Butte holding 49
20938,Lake holding 49
19874,Hernandez Park
20727,Krusi Park
23259,Other State 31
23713,Pioneer Park
23231,Osage Park
24066,Rachel Dorris Pioneer Park
23623,Petaluma Marsh Wildlife Area
23987,Preservation Ranch
23889,Ponderosa Park
25791,Stansbury Park
26661,Union Square
24701,Rotary Park
27583,Willow Park
25297,Semitropic Ecological Reserve
20785,La Paz Parkette
26917,Ventura holding 39
27025,Veterans Memorial Park
15981,Bella Vista Park
16117,Birch Park
16178,Blue Lake holding 1
16732,Callaghan Park
16907,Carrabelle Park
18918,Fish Slough Ecological Reserve
16278,Borchardt Park
17938,Davenport Landing Beach
18312,Durant Park
19187,Gar Park
19284,Gianone Park
21106,Laurel Street Park
20816,Labourdette Park
21238,Lilly Park
21413,Lomita holding 1
21454,Longfellow Park
22171,Merrill Park
23083,Old City Hall
23614,Perry Park
15477,Anderson Park
15478,Anderson Park
15318,Alamo Pintado Creek
15685,Auburn holding 11
15686,Auburn holding 12
15707,Augustus Hawkins Natural Park
18259,Doyle Hollis Park
16574,Butte holding 3
17899,Dalton Park
29944,Chittick Field
30038,John Daly Tot Lot
17670,Coso & Precita Mini Park
17907,Dana Adobe
25733,SportsPlex
28807,Broadway Park
1630,Mendocino Headlands State Park
12038,Moore Creek Preserve
13418,Snow Mountain
14186,USFS
17400,Clay Pit State Vehicular Recreation Area
15583,Argonne Playground
21002,Land Pres/Mitigation Bank - The Environmental Trust
15468,Anaheim holding 3
16472,Buckeye Park
16677,Caldwell Park
18774,Exeter City Athletic Park
17988,Deep Creek Cemetery
17824,Crocker Park
17847,Cudahy Park
18049,Del Rancho Park
18275,Drouin Park
24563,Roget Park
19193,Garcia River Forest
19349,Glory Park
19487,Greenwood Park
21625,Macauly Park
22148,Mendel Park
22209,Middletown Park
25554,Slauson Playground
25374,Shattuck Park
26133,Sycamore Park
26530,Triangle Park
22377,Monta Loma Park
22378,Monta Vista Park
20060,Homer F. Briggs Park
27297,Water Tower Park
18310,Dupont Tennis Courts
28796,Canterbury Tot Lot
25490,Silver Leaf Park
15559,Arbor Park
15653,Ashland Park
22380,Montafino Park
14224,Golden Gate National Recreation Area
16565,Butte holding 21
17178,Chesnut/kearny Mini Park
17880,Cypress Park
17972,De Longpre Park
18683,Enslen Park
18166,Discovery Park
22843,North Park
19393,Gonzales Cemetery
19586,Hacienda Park
19958,Hildebrand Park
20260,Irvine holding 3
21174,Leonard Park
21963,Max Baer Park
22281,Miracle on Fourth Street Park
22287,Miramar Park
22801,Normandie Playground
22600,Munson Park
21863,Marion Park
16586,Butte holding 41
24730,Runnymede Recreation Center
24693,Rotary Park
26274,Texonia Park
25093,Santa Lucia Preserve
25255,Seaside holding 13
23788,Plaza Park
26023,Sunrise Park
21899,Marston Campbell Park
25182,Schelling Park
27585,Willow Park
19557,Guadalupe Park
20350,James R. Bryant Park
23435,Park Plaza
28853,Unidad Park
18266,Dr. Carreon Park
29741,Roosevelt Park
29761,118th Street Mini Park
15892,Bayshore Heights
21795,Marchetti Park
19007,Fort Ord National Monument
14290,Sequoia National Park
16987,Cazneau Park
18859,Faylane Park
19086,Freedom Park
19152,Furman Park
19885,Hestwood Park
20847,Laguna Coast Wilderness Park
20966,Lake Sonoma Wildlife Area
21495,Los Angeles holding 8
21531,Los Rios Park
22110,Mellis Park
23383,Pan American Park
23425,park access 3
24184,Randolph & Bright Mini Park
23745,Piru Cemetery
25839,Steve Carli Park
24337,Richland Mitigation
24609,Rose Garden Park
24639,Roseville holding 20
16238,Bolen South
18824,Fairway Park
17094,Cesar Chavez Park
27255,Warden Park
17181,Chestnut Park
17525,Coloma Park
27402,Westlake Park
19616,Hamilton Cemetery
19639,Hanford holding 2
20077,Hooly Mini Park
20166,Hyde/turk Mini Park
20203,Indian Hills Park
30102,Sherman Mini-Park
20365,Jardin de Ninos Park
29248,Mission Trails Regional Park
20324,Jackson Playground
20325,Jacob-Haney Ballfield
20383,Jefferson Square
25714,Spano Park
21823,Marina Green/Yacht Harbor
17072,Central Recreation Center
18868,Fellows Park
26573,Tulelake City Park
20601,Kennedy Park
20346,James Kenney Park
21145,Leimert Park
23253,Other State 17
24306,Rex Manor Park
24632,Roseville holding 14
23064,Oceano Memorial Campground
26729,Upper Lake County Park
15658,Ashwood Park
16028,Bernal Hts Recreation Ctr
17053,Central Park
29747,Plaza Park
18290,Dubach Park
24160,Rancho Paloma II Park
27216,Walker Community Park
16062,Bianchi West
24912,San Joaquin National Wildlife Refuge
24957,San Miguel Park
25031,Santa Ana Memorial Park
20721,Kovacevich Park
21941,Mascot Park
25188,Schoen Park
16579,Butte holding 35
16216,Bobwhite Park
18565,Elk Park
19028,Fowler Cemetery
19730,Haskell-Mabel Mini-Park
20478,Johnson Park
21271,Lincoln Park
21401,Lokern Ecological Reserve
21414,Lomita Park
22782,Noe Valley Court
23256,Other State 23
25352,Shaffer Park
25785,Stanford Avenue Park
26017,Sunnyview Park
27872,Zuniga Park
26932,Ventura holding 52
26950,Ventura holding 69
27311,Watsonville Slough Farms
27319,Waverly Park
27320,Waverly Park
15893,Bayside Drive Beach
16033,Berry Park
26468,Torrance Park
22073,Meadow Park
20916,Lake holding 29
15958,Beideman/o'farrell Mini Park
23059,Ocean View Park
23607,Peregrine Park
24237,Redlands holding 2
19723,Harvest Park
17394,Claus Park
17395,Clay Avenue Mini Park
20869,Laguna Vista
20940,Lake holding 50
21075,Lasselle Sports Complex
23816,Plumas Tower
19942,Highlands Park
22150,Mendocino Park
22388,Montclaire Park
23443,Parking Area
16760,Cameron Park
16251,Bomo Koral Park
17906,Dan Gilbrech Park
19236,Gateway Park
28859,Woodside Triangle
16230,Boggs Tract Park
18779,Exposition Park Rose Garden
19209,Gardiner Lot
19848,Heritage Park
20084,Hope and Peace Park
20935,Lake holding 46
20494,Joseph Conrad Mini Park
20671,Kingsley Park
21123,Le Conte Mini Park
22820,North Grasslands Wildlife Area
23915,Portsmouth Square
23539,Peace Park
24185,Rangel Park
15987,Bellevue Park
15881,Bay Tree
17142,Charles Robertson Park
17397,Clay Park
25329,Seville Park
25387,Shell Beach
18648,Encinitas holding 17
17929,Darrell Essex Park
26875,Ventura holding 120
27151,Vinum Park
18184,Dog Park
28858,Westwood Gardens Park
19264,George Florence Park
19718,Harvard Parkette
20109,Houghton Park
20251,Irvine holding 21
20225,Inyokern Park
21677,Magnolia Park
20534,Juntos Park
22125,Memorial Park
25730,Sports Leisure Park
23073,Ogden Terrace Community Garden
14047,Lake Tahoe Basin Management Unit
14060,Lassen National Forest
14070,Los Padres National Forest
4154,Deukmejian Wilderness Park
25731,Sports Park
25732,Sports Park & Recreation Center
18857,Fay Park
15322,Alamo Square
10307,City of San Diego Open Space
15491,Angeles National Forest
15540,Appleby Park
21605,Lyman Park
18668,Encino Park
21557,Lowell Park
21359,Littlejohn  Park
20111,Houlihan Park
15586,Arkansas Friendship Garden
20933,Lake holding 44
20895,Lake holding 1
15587,Arlington Community Garden
16552,Butte holding 1
16554,Butte holding 11
21592,Lum Park
21693,Main Street Park
23591,Peoples Park
17025,Centennial Park
25138,Santa Rosa Wildlife Area
25156,Sarah Wallis Park
17671,Coso St (vacated Portion)
25417,Shlby & Palou Mini Park
28737,Wall Street Community Park
20101,Horton Plaza
29162,Entradero Swale 5
19100,Fremont Park
19265,George Gibbs Park
